,ID,subject,subject_clean,Len
5571,128, 'feel metal',feel metal,2
5572,128, 'around',around,1
5573,128,'mogo pro',mogo pro,2
5574,128, 'great quality',great quality,2
5575,128,'plastic part',plastic part,2
5576,128, 'lightweight',lightweight,1
5577,128, 'feel',feel,1
5578,128,'mogo pro',mogo pro,2
5579,128, 'remote',remote,1
5580,128, 'nicer',nicer,1
5581,128, 'capsule',capsule,1
5582,128,'design bother',design bother,2
5583,128,'something go wrong',something go wrong,3
5584,128, 'design stage',design stage,2
5585,128,'mogo pro',mogo pro,2
5586,128, 'slightly',slightly,1
5587,128, 'remote',remote,1
5588,128, 'narrow',narrow,1
5589,128,'smooth',smooth,1
5590,128,'lightweight',lightweight,1
5591,128,'poorly design',poorly design,2
5592,128, 'slip',slip,1
5593,128, 'hand',hand,1
5594,128, 'ergonomics',ergonomics,1
5595,128, 'easily',easily,1
5596,128,'use two hand',use two hand,3
5597,128, 'bottom button',bottom button,2
5598,128, 'use',use,1
5599,128, 'want',want,1
5600,128, 'top',top,1
5601,128,'slip',slip,1
5602,128, 'remote',remote,1
5603,128, 'otherwise',otherwise,1
5604,128, 'hand',hand,1
5605,128,'press button',press button,2
5606,128, 'not place',not place,2
5607,128, 'surface',surface,1
5608,128, 'pointy',pointy,1
5609,128, 'hand',hand,1
5610,128, 'back',back,1
5611,128,'slip around',slip around,2
5612,128, 'use',use,1
5613,128, 'try',try,1
5614,128, 'tip',tip,1
5615,128, 'surface',surface,1
5616,128, 'side',side,1
5617,128, 'side',side,1
5618,128,'comically bad',comically bad,2
5619,128,'look nice',look nice,2
5620,128,'say',say,1
5621,128,'definitely well',definitely well,2
5622,128, 'remote',remote,1
5623,128, 'feature',feature,1
5624,128, 'capsule',capsule,1
5625,128,'unplug',unplug,1
5626,128, 'roku',roku,1
5627,128, 'plug',plug,1
5628,128,'much stickier',much stickier,2
5629,128, 'hdmi plug',hdmi plug,2
5630,128, 'every time',every time,2
5631,128, 'worried',worried,1
5632,128, 'try',try,1
5633,128, 'roku',roku,1
5634,128, 'remove',remove,1
5635,128,'plastic part',plastic part,2
5636,128, 'projector',projector,1
5637,128, 'plug',plug,1
5638,128, 'location',location,1
5639,128,'worrisome part',worrisome part,2
5640,128, 'feel like',feel like,2
5641,128, 'conclusions overall',conclusions overall,2
5642,128, 'projector',projector,1
5643,128, 'delicate',delicate,1
5644,128,'seriously consider pay',seriously consider pay,3
5645,128, 'mogo pro get',mogo pro get,3
5646,128, 'summer month',summer month,2
5647,128, 'could see',could see,2
5648,128, 'could replace',could replace,2
5649,128, '2x price',2x price,2
5650,128, 'sale',sale,1
5651,128, 'reach',reach,1
5652,128, 'optoma',optoma,1
5653,128, 'capsule',capsule,1
5654,128,'definitely much well',definitely much well,3
5655,128, 'picture quality',picture quality,2
5656,128, 'capsule',capsule,1
5657,128,'pretty much',pretty much,2
5658,128,'much less enjoyable',much less enjoyable,3
5659,128, 'convenience video watch',convenience video watch,3
5660,128, 'mogo pro',mogo pro,2
5661,128, 'use',use,1
5662,128,'ac plug',ac plug,2
5663,128, 'charge',charge,1
5664,128,'sound',sound,1
5665,128, 'muffle',muffle,1
5666,128,'use',use,1
5667,128, 'remote',remote,1
5668,128, 'force',force,1
5669,128,'hand every time',hand every time,3
5670,128, 'access google assistant',access google assistant,3
5671,128, 'opposite side',opposite side,2
5672,128, 'volume',volume,1
5673,128, 'try',try,1
5674,128, 'slip',slip,1
5675,128, 'remote',remote,1
5676,128, 'motion',motion,1
5677,128, 'change',change,1
5678,128,'device apple tv',device apple tv,3
5679,128, 'apple tv',apple tv,2
5680,128, 'not work',not work,2
5681,128, 'not work',not work,2
5682,128, 'capsule either',capsule either,2
5683,128, 'netflix',netflix,1
5684,128,'work',work,1
5685,128, 'netflix',netflix,1
5686,128,'build quality feel slightly less solid',build quality feel slightly less solid,6
5687,128,'lot go',lot go,2
5688,128, 'get',get,1
5689,128,'design element feel superficial look good',design element feel superficial look good,6
5690,128, 'lot',lot,1
5691,128,'practice',practice,1
5692,128, 'bad',bad,1
5693,128,'anker nebula capsule',anker nebula capsule,3
5694,128, 'feel like',feel like,2
5695,128, 'whereas',whereas,1
5696,128, 'thought',thought,1
5697,128, 'test',test,1
5698,128, 'put',put,1
5699,128, 'production',production,1
5700,128, 'little',little,1
5701,128, 'honestly',honestly,1
5702,128,'charge mechanism 2 add',charge mechanism 2 add,4
5703,128, '3 add netflix useability',3 add netflix useability,4
5704,128, 'mobile remote app',mobile remote app,3
5705,128, 'mogo pro',mogo pro,2
5706,128, 'fix 1',fix 1,2
5707,128,'harder time decide whether',harder time decide whether,4
5708,128, 'not',not,1
5709,128, 'keep',keep,1
5710,128,'say',say,1
5711,128,'many design element',many design element,3
5712,128,'firmware upgrade',firmware upgrade,2
5713,128, 'hardware',hardware,1
5714,128,'useable',useable,1
5715,128, 'need',need,1
5716,128, 'make',make,1
5717,128,'nebula capsule could',nebula capsule could,3
5718,128, 'consider update',consider update,2
5719,128, 'hardware',hardware,1
5720,128, 'firmware',firmware,1
5721,128,"'original release """"'",original release,2
5722,128, 'many year since',many year since,3
5724,128,'snappier use',snappier use,2
5725,128, 'hardware upgrade',hardware upgrade,2
5726,128, 'maybe',maybe,1
5727,128,'android tv',android tv,2
5728,128,'use apple tv',use apple tv,3
5729,128, 'way',way,1
5730,128,'xgimi mogo pro device',xgimi mogo pro device,4
5731,128, 'next generation',next generation,2
5732,128, 'nebula capsule',nebula capsule,2
5733,128, 'look forward',look forward,2
5734,128,'much potential',much potential,2
5735,128, 'wheel',wheel,1
5736,128, 'reinvent',reinvent,1
5737,128, 'not',not,1
5739,128,'sleeker form factor',sleeker form factor,3
5740,128," 'ill take """"'",ill take,2
5741,128, 'cheaper price',cheaper price,2
5742,128, 'smaller',smaller,1
5743,128,'original opinion even',original opinion even,3
5744,128, 'mogo pro',mogo pro,2
5745,128, 'netflix update',netflix update,2
5746,128, 'update',update,1
5747,128, 'stand',stand,1
5748,128,'nebula capsule every morning',nebula capsule every morning,4
5749,128, 'feel confident take',feel confident take,3
5750,128, 'watch something',watch something,2
5751,128, 'huge hurdle',huge hurdle,2
5752,128, 'eat breakfast',eat breakfast,2
5753,128, 'din table',din table,2
5754,128, 'usability',usability,1
5755,128, 'hardware',hardware,1
5756,128,'feel confident download video',feel confident download video,4
5757,128, 'projector camp',projector camp,2
5758,128, 'take',take,1
5759,128,'feel confident throw',feel confident throw,3
5760,128, 'light case',light case,2
5761,128, 'take anywhere',take anywhere,2
5762,128, 'take',take,1
5763,128, 'projector',projector,1
5764,128, 'need',need,1
5765,128, 'bag',bag,1
5766,128,'useability',useability,1
5767,128, 'high',high,1
5768,128,'age lack',age lack,2
5769,128, 'show',show,1
5770,128, 'part',part,1
5771,128, 'nebula',nebula,1
5772,128, 'androidtv',androidtv,1
5773,128,'update version',update version,2
5774,128, 'mogo pro',mogo pro,2
5775,128, 'least',least,1
5776,128, 'hold',hold,1
5777,128, 'developed',developed,1
5778,128, 'capsule',capsule,1
5779,128,'cheaper option sale price',cheaper option sale price,4
5780,128, 'spec class',spec class,2
5781,128, 'feel good',feel good,2
5782,128, 'p',p,1
5783,128,'nebula capsule model',nebula capsule model,3
5784,128, 'anker make',anker make,2
5785,128, 'aware',aware,1
5786,128,'large size',large size,2
5787,128,'price',price,1
5788,128,'picture quality',picture quality,2
5789,128, 'not interest',not interest,2
5790,129,'see get ta play',see get ta play,4
5791,129, 'business presentation',business presentation,2
5792,129, 'way',way,1
5793,129, 'use',use,1
5794,129, 'setting',setting,1
5795,129, 'hard',hard,1
5796,129, 'fail',fail,1
5797,129, 'brightness',brightness,1
5798,129, 'adjust',adjust,1
5799,129,'copyright notice come',copyright notice come,3
5800,129, 'could not stream',could not stream,3
5801,129, 'netflix show',netflix show,2
5802,129, 'stream',stream,1
5803,129, 'try',try,1
5804,129, 'say',say,1
5805,129, 'projector',projector,1
5806,129, 'plug',plug,1
5807,129, 'phone',phone,1
5808,129, 'offline',offline,1
5809,129, 'need',need,1
5810,129, 'kind',kind,1
5811,129, 'download',download,1
5812,129, 'content',content,1
5813,129,'huh',huh,1
5814,129,'not possible',not possible,2
5815,129, 'good lawyer',good lawyer,2
5816,129, 'want',want,1
5817,129, 'stream',stream,1
5818,129, 'show',show,1
5819,129, 'projector',projector,1
5820,129, 'phone',phone,1
5821,129, 'netflix',netflix,1
5822,129, 'make',make,1
5823,129,'instead',instead,1
5824,129,'watch movie',watch movie,2
5825,129, 'internet connection',internet connection,2
5826,129, 'area without',area without,2
5827,129, 'want',want,1
5828,129, 'show',show,1
5829,129,'movie via',movie via,2
5830,129, 'need',need,1
5831,129, 'nebula',nebula,1
5832,129, 'download',download,1
5833,129,'situation',situation,1
5834,129, 'buy',buy,1
5835,129, 'brand',brand,1
5836,129,'nebula told',nebula told,2
5837,129, 'trick',trick,1
5838,129, 'kevin',kevin,1
5839,129,'original review point',original review point,3
5840,129, 'specifically address',specifically address,2
5841,129, 'unit',unit,1
5842,129, 'try',try,1
5843,129, 'shortcoming',shortcoming,1
5844,129, 'number',number,1
5845,129, 'fix',fix,1
5846,129, 'concern',concern,1
5847,129, 'call',call,1
5848,129,'great customer service',great customer service,3
5849,129,'unit',unit,1
5850,129, 'know',know,1
5851,129, 'issue',issue,1
5852,129,'support',support,1
5853,129, 'definitely',definitely,1
5854,130,'excellent piece',excellent piece,2
5855,130, 'kit',kit,1
5856,130,'solid',solid,1
5857,130,'well make',well make,2
5858,130, 'small',small,1
5859,130, 'coke',coke,1
5860,130,'sound',sound,1
5861,130, 'great',great,1
5862,130,'picture vivid',picture vivid,2
5863,130,'flash drive without',flash drive without,3
5864,130, 'mp4 movie',mp4 movie,2
5865,130, 'access amazon',access amazon,2
5866,130, 'problem',problem,1
5867,130, 'played',played,1
5868,130,'youtube without',youtube without,2
5869,130, 'app onto',app onto,2
5870,130, 'upload',upload,1
5871,130, 'phone',phone,1
5872,130, 'netflix',netflix,1
5873,130, 'difficulty',difficulty,1
5874,130, 'control',control,1
5875,130,'not watch anything long',not watch anything long,4
5876,130, 'initial indication',initial indication,2
5877,130, 'good investment',good investment,2
5878,130, 'yet',yet,1
5879,130,'update',update,1
5880,130, 'otherwise',otherwise,1
5881,131,'socially distance',socially distance,2
5882,131, 'people outdoors',people outdoors,2
5883,131, 'get together',get together,2
5884,131, 'get',get,1
5885,131, 'pandemic',pandemic,1
5886,131, 'family',family,1
5887,131,'portable screen',portable screen,2
5888,131, 'bought',bought,1
5889,131,'parent without get',parent without get,3
5890,131, 'watch movie',watch movie,2
5891,131, 'street',street,1
5892,131, 'set',set,1
5893,131, 'neighbor',neighbor,1
5894,131, 'go',go,1
5895,131, 'close',close,1
5896,131,'not need',not need,2
5897,131, 'run',run,1
5898,131, 'plug',plug,1
5899,131, 'phone',phone,1
5900,131, 'control',control,1
5901,131, 'battery',battery,1
5902,131, 'app',app,1
5903,131, 'anything',anything,1
5904,131,'stream netflix',stream netflix,2
5905,131,'amazon',amazon,1
5906,131,'youtube',youtube,1
5907,131,'etc',etc,1
5908,131,'splurge',splurge,1
5909,131,'regret',regret,1
5910,131,'blast',blast,1
5911,131,'truly',truly,1
5912,131, 'soda',soda,1
5913,131, 'size',size,1
5916,131,'powerful speaker',powerful speaker,2
5917,131, 'connect',connect,1
5918,131, 'bluetooth',bluetooth,1
5920,131,"'family """"'",family,1
5921,131, 'trick',trick,1
5922,131, 'speaker',speaker,1
5923,131,'super fun',super fun,2
5924,131,'cool thing',cool thing,2
5925,131,"'power cord """"'",power cord,2
5926,131, 'extra money',extra money,2
5927,131, 'worth',worth,1
5928,131, 'not',not,1
5929,131, 'deal',deal,1
5931,131,'watch hamilton',watch hamilton,2
5932,131, 'teenager invite',teenager invite,2
5933,131, 'let',let,1
5934,131, 'go',go,1
5935,131, 'friend',friend,1
5936,132,'projector',projector,1
5937,132, 'love',love,1
5938,132,'small room',small room,2
5939,132," 'marks """"'",marks,1
5940,132, 'actual tv',actual tv,2
5941,132, 'didnt want',didnt want,2
5942,132, 'want',want,1
5943,132, 'wall',wall,1
5944,132, 'take',take,1
5945,132, 'make',make,1
5946,132, 'holes',holes,1
5948,132,'tiny thing',tiny thing,2
5949,132, 'sound',sound,1
5950,132, 'incredible',incredible,1
5951,132,'everyone love',everyone love,2
5952,132, 'played',played,1
5953,132, 'party',party,1
5954,132, 'outdoors',outdoors,1
5955,132,'year later',year later,2
5956,132, 'not turn',not turn,2
5957,132, 'well',well,1
5958,132, 'use',use,1
5959,132, 'remote',remote,1
5960,132, 'remote',remote,1
5961,132, 'phone',phone,1
5962,132, 'ehh',ehh,1
5963,132, 'device',device,1
5964,132, 'almost',almost,1
5965,132,'contact customer service',contact customer service,3
5966,132, 'quick reply',quick reply,2
5967,132, 'rectify',rectify,1
5968,132, 'issue',issue,1
5969,132, 'fast',fast,1
5970,132,'everything go well',everything go well,3
5971,132, 'make sure',make sure,2
5972,132, 'even follow',even follow,2
5973,132, 'send',send,1
5974,132, 'replacement',replacement,1
5975,132,'not recommend',not recommend,2
5976,132, 'swift',swift,1
5977,132, 'simple',simple,1
5978,132,'ever gotten',ever gotten,2
5979,132, 'best gift',best gift,2
5980,133,'bought two',bought two,2
5981,133, 'gift',gift,1
5982,133, 'daughter',daughter,1
5983,133, 'college',college,1
5984,133, '2018',2018,1
5985,133,'watch netflix',watch netflix,2
5986,133, 'movie night',movie night,2
5987,133, 'use',use,1
5988,133,'hulu',hulu,1
5989,133,'amazon',amazon,1
5990,133,'etc',etc,1
5991,133,'tiny projector ... literally',tiny projector literally,3
5992,133, 'cord attach',cord attach,2
5993,133, 'wi',wi,1
5994,133, 'fi',fi,1
5995,133, 'anywhere',anywhere,1
5996,133,'always regret not buying',always regret not buying,4
5998,133,'social distance gathering',social distance gathering,3
5999,133, 'back yard',back yard,2
6000,133, 'especially',especially,1
6001,133,"'father day """"'",father day,2
6002,133, 'bought',bought,1
6003,133,'wouldnt hold',wouldnt hold,2
6004,133, 'issue',issue,1
6005,133, 'get',get,1
6006,133, 'charge',charge,1
6008,133,'couple month early',couple month early,3
6009,133, 'amazon wouldnt take',amazon wouldnt take,3
6010,133, 'bought',bought,1
6011,133, 'back',back,1
6012,133,"'year warranty """"'",year warranty,2
6013,133, 'anker offer',anker offer,2
6014,133,'online form',online form,2
6015,133, 'literally',literally,1
6016,133, 'fill',fill,1
6017,133, 'email',email,1
6018,133,'free replacement',free replacement,2
6019,133, 'back free',back free,2
6020,133, 'week',week,1
6021,133, 'mail',mail,1
6022,133, 'less',less,1
6023,133, 'get',get,1
6024,133,'great customer service',great customer service,3
6025,133, 'anker',anker,1
6026,133,'movie night',movie night,2
6027,133, 'back yard',back yard,2
6028,133, 'amaze device',amaze device,2
6029,133, 'enjoy',enjoy,1
6030,133,'love',love,1
6031,134,'wow',wow,1
6032,134,'vw evc set',vw evc set,3
6033,134, 'white cloth',white cloth,2
6034,134, 'top bunk',top bunk,2
6035,134, 'magic',magic,1
6036,134, 'capsule',capsule,1
6037,134, 'add',add,1
6038,134,'run pretty well',run pretty well,3
6039,134, 'wifi',wifi,1
6040,134,'keep run',keep run,2
6041,134, 'bit frustrate',bit frustrate,2
6042,134, '2 hour',2 hour,2
6043,134, '2 1',2 1,2
6044,134, 'set',set,1
6045,134, 'ran',ran,1
6046,134, 'go',go,1
6047,134, 'get',get,1
6048,134, 'fantastic',fantastic,1
6049,134, 'connect',connect,1
6050,134, 'battery',battery,1
6051,134,'hdml port',hdml port,2
6052,134, 'kindle',kindle,1
6053,134, 'amaze',amaze,1
6054,134,'without wifi',without wifi,2
6055,134, 'movie bloodshot',movie bloodshot,2
6056,134, 'knew',knew,1
6057,134, 'download',download,1
6058,134, 'awesome',awesome,1
6059,134,'dvd player yet',dvd player yet,3
6060,134, 'not try',not try,2
6061,134, 'list',list,1
6062,134,'sound',sound,1
6063,134, 'great',great,1
6064,134,'neoprene cozy keep',neoprene cozy keep,3
6065,134, 'unbox review',unbox review,2
6066,134, 'size',size,1
6067,134, 'see',see,1
6068,134, 'safe',safe,1
6069,134, 'pop',pop,1
6070,134, 'case',case,1
6071,134, 'bag',bag,1
6072,134,'remote control work pretty well',remote control work pretty well,5
6073,134, 'manual focus',manual focus,2
6074,134, 'nice',nice,1
6075,135,'`` update ankers support team follow',update ankers support team follow,5
6076,135, 'bulb stop turn',bulb stop turn,3
6077,135, 'issue .===============',issue,1
6078,135, 'resolve',resolve,1
6079,135, 'go',go,1
6080,135, 'beyond',beyond,1
6082,135,'come even barely close',come even barely close,4
6083,135, '30000 hour',30000 hour,2
6084,135, 'told',told,1
6085,135, 'life',life,1
6086,135, 'amount',amount,1
6087,135,'warranty period',warranty period,2
6089,135,"'correct part number """"'",correct part number,3
6090,135, 'dont even want',dont even want,3
6091,135, 'way',way,1
6092,135, 'support',support,1
6093,135, 'refuse',refuse,1
6094,135, 'instruction',instruction,1
6095,135, 'give',give,1
6096,135, 'give',give,1
6097,135, 'fix',fix,1
6098,135, 'anker',anker,1
6099,135,'repair store nearby',repair store nearby,3
6100,135, 'try contact',try contact,2
6101,135, 'theyd fix',theyd fix,2
6102,135, 'not fix',not fix,2
6103,135, 'see',see,1
6104,135, 'say',say,1
6107,135,'try search online',try search online,3
6108,135, 'get nothing',get nothing,2
6109,135, 'instruction',instruction,1
6110,135, 'disassembly',disassembly,1
6111,135,'id recently purchase',id recently purchase,3
6112,135, 'couple hundred buck',couple hundred buck,3
6113,135, 'upgrade prior',upgrade prior,2
6114,135, 'sit useless',sit useless,2
6115,135, 'provide even',provide even,2
6116,135, 'projector break',projector break,2
6117,135, 'nebula mar',nebula mar,2
6118,135, 'minimal amount',minimal amount,2
6119,135, 'anker refuse',anker refuse,2
6120,135, 'worth',worth,1
6121,135, 'support',support,1
6122,135, 'basically',basically,1
6124,135,'support',support,1
6125,135, 'level',level,1
6126,135, 'lack',lack,1
6127,135, 'give',give,1
6128,135, 'anker',anker,1
6129,135,"'mar """"'",mar,1
6130,135, 'consider return',consider return,2
6131,135,'really enjoy',really enjoy,2
6132,135, 'capsule projector',capsule projector,2
6133,135, 'pity',pity,1
6134,136,'particularly spectacular brightness level',particularly spectacular brightness level,4
6135,136, 'not expect',not expect,2
6136,136, 'image quality',image quality,2
6137,136,'want something portable',want something portable,3
6138,136, 'wall',wall,1
6139,136, 'throw',throw,1
6140,136, 'bedroom',bedroom,1
6141,136,'sharp',sharp,1
6142,136, 'impressed',impressed,1
6143,136, 'image',image,1
6144,136, 'bright',bright,1
6145,136,'work perfectly',work perfectly,2
6146,136, 'nintendo switch',nintendo switch,2
6147,136, 'mainly ps4',mainly ps4,2
6148,136, 'use',use,1
6149,136,'use',use,1
6150,136, 'simple',simple,1
6151,136, 'remote',remote,1
6152,136, 'phone',phone,1
6153,136, 'interface',interface,1
6154,136, 'come',come,1
6155,136, 'app',app,1
6156,136,'totally worth',totally worth,2
6157,136, 'thing',thing,1
6158,136, 'cost',cost,1
6159,137,'little nebula capsule',little nebula capsule,3
6160,137, 'product quality',product quality,2
6161,137, 'absolutely love',absolutely love,2
6162,137, 'whole',whole,1
6163,137, 'impressed',impressed,1
6164,137, 'anker',anker,1
6165,137,'straightforward',straightforward,1
6166,137, 'projector',projector,1
6167,137,'use',use,1
6168,137, 'soda',soda,1
6169,137, 'size',size,1
6170,137, 'easy',easy,1
6171,137,'many asian language pre',many asian language pre,4
6172,137, 'mine arrive',mine arrive,2
6173,137, 'initial setup',initial setup,2
6174,137, 'find english',find english,2
6175,137, 'struggle',struggle,1
6176,137, 'setting',setting,1
6177,137, 'loaded',loaded,1
6178,137, 'little',little,1
6179,137, 'guess',guess,1
6180,137, 'go',go,1
6181,137,'setting icon',setting icon,2
6182,137, '`` turn',turn,1
6183,137, 'wasnt',wasnt,1
6184,137, 'hard',hard,1
6185,137, 'follow',follow,1
6186,137,'email customer support',email customer support,3
6187,137, 'super clear',super clear,2
6188,137, 'much easy',much easy,2
6189,137, 'probably',probably,1
6190,137, 'image',image,1
6191,137,'size speaker',size speaker,2
6192,137, 'sound',sound,1
6193,137, 'great',great,1
6194,137, 'come',come,1
6196,137,'giant backyard projector',giant backyard projector,3
6197,137, '`` dont expect',dont expect,2
6198,137, 'loud enough',loud enough,2
6199,137, 'ambient noise',ambient noise,2
6200,137, 'lot',lot,1
6201,137,"'really loud """"'",really loud,2
6202,137, 'bluetooth sound capability',bluetooth sound capability,3
6203,137, 'want',want,1
6204,137, 'time',time,1
6205,137,'outdoor giant inflatable screen',outdoor giant inflatable screen,4
6206,137, 'home theater surround sound',home theater surround sound,4
6207,137, 'connect mine via bluetooth',connect mine via bluetooth,4
6208,137, 'project',project,1
6209,137,'wifi 6 undergound',wifi 6 undergound,3
6210,137, 'detailed sound efffects',detailed sound efffects,3
6211,137, 'projector stream',projector stream,2
6212,137, 'processing speed',processing speed,2
6213,137, 'netflix movie',netflix movie,2
6214,137, 'image quality',image quality,2
6215,137, 'fast movement',fast movement,2
6216,137, 'lot',lot,1
6217,137, 'impressed',impressed,1
6218,137,'zero lag',zero lag,2
6219,137, 'sound',sound,1
6220,137, 'image',image,1
6221,137,'movement scene',movement scene,2
6222,137, 'pixelating',pixelating,1
6223,137, 'high',high,1
6224,137, 'fast',fast,1
6225,137, 'activity',activity,1
6226,137,'phone app phone becomes',phone app phone becomes,4
6227,137, 'solid product',solid product,2
6228,137, 'mouse pad',mouse pad,2
6229,137, 'remote',remote,1
6230,137, 'great',great,1
6231,137,'customer service',customer service,2
6232,137, 'company response',company response,2
6233,137, 'use',use,1
6234,137, 'receive',receive,1
6235,137, 'question',question,1
6236,137, 'projector',projector,1
6237,137, 'often',often,1
6238,137, 'find',find,1
6239,137, 'email',email,1
6240,137, 'anker',anker,1
6241,137,'hear something back within 5 day',hear something back within 5 day,6
6242,137, 'normal company',normal company,2
6243,137, 'like',like,1
6244,137, 'expect',expect,1
6245,137,'respond within 24',respond within 24,3
6246,137, 'hours sometimes less',hours sometimes less,3
6247,137,'support even voluntarily follow',support even voluntarily follow,4
6248,137, 'provide expertise',provide expertise,2
6249,137, 'additional email',additional email,2
6250,137, 'ton',ton,1
6251,137, 'succeed',succeed,1
6252,137, 'see',see,1
6253,137, 'advice',advice,1
6254,137,'wow',wow,1
6255,137,'many household name company',many household name company,4
6256,137, 'nebula capsule 1',nebula capsule 1,3
6257,137," 'manufacturer relationship """"'",manufacturer relationship,2
6258,137, 'ankers customer support',ankers customer support,3
6259,137, 'overall love',overall love,2
6260,137, 'customer',customer,1
6261,137, 'two',two,1
6262,137, 'think',think,1
6263,137, 'thing',thing,1
6264,137, 'learn',learn,1
6267,138,'tiny magic',tiny magic,2
6268,138, 'sized contraption',sized contraption,2
6269,138, 'discount code',discount code,2
6270,138, 'wait',wait,1
6271,138, 'research',research,1
6272,138, 'price',price,1
6273,138, 'lot',lot,1
6274,138, 'brought',brought,1
6275,138, 'amazon',amazon,1
6276,138, '260',260,1
6277,138,'limit expectation',limit expectation,2
6278,138, 'term',term,1
6279,138, 'resolution',resolution,1
6280,138, 'paramount',paramount,1
6281,138, 'limitation',limitation,1
6282,138, 'know',know,1
6283,138, 'brightness',brightness,1
6284,138, '480p',480p,1
6285,138,'magic contraption make',magic contraption make,3
6286,138,'portability aspect',portability aspect,2
6287,138, 'think',think,1
6288,138,'back deck without cord',back deck without cord,4
6289,138, 'fire stick',fire stick,2
6290,138, 'additional speaker',additional speaker,2
6291,138, 'without',without,1
6292,138, 'sit',sit,1
6293,138, 'roku',roku,1
6294,138, 'plug',plug,1
6295,138,'adequate budget projector',adequate budget projector,3
6296,138,'standalone use make',standalone use make,3
6297,138, 'impromptu use',impromptu use,2
6298,138, 'camp trip',camp trip,2
6299,138, 'take',take,1
6300,138, 'portability',portability,1
6301,138, 'lack',lack,1
6302,138, 'impractical',impractical,1
6303,138,'quiet place',quiet place,2
6304,138, 'stream',stream,1
6305,138, 'friday',friday,1
6306,138, 'device',device,1
6307,138, 'christen',christen,1
6308,138, 'amaze',amaze,1
6309,138, '13th',13th,1
6310,138,'sun set',sun set,2
6311,138, 'product shin',product shin,2
6312,138, 'quality',quality,1
6313,138, 'picture',picture,1
6314,138, 'even',even,1
6315,138, 'dark',dark,1
6316,138, 'crisp',crisp,1
6317,138,'100 portable projector screen',100 portable projector screen,4
6318,138, 'project onto',project onto,2
6319,138, 'night',night,1
6320,138, 'make',make,1
6321,138, 'fun',fun,1
6322,138, 'come',come,1
6323,138,'small hard drive',small hard drive,3
6324,138, 'note',note,1
6325,138, 'important',important,1
6326,138, 'board',board,1
6327,138,'play offline',play offline,2
6328,138, 'netflix app',netflix app,2
6329,138, 'download movie',download movie,2
6330,138, 'wifi',wifi,1
6331,138, 'device',device,1
6332,138, 'camp',camp,1
6333,138, 'away',away,1
6334,138,'4k hdr tv',4k hdr tv,3
6335,138, 'psvr',psvr,1
6336,138,'large group',large group,2
6337,138, 'share',share,1
6338,138, 'hard',hard,1
6339,138, 'friend',friend,1
6340,138, 'experience',experience,1
6342,138,'however make',however make,2
6343,138, 'versatility',versatility,1
6344,138, 'deficit',deficit,1
6345,139,'capsule ii',capsule ii,2
6346,139, 'purchase',purchase,1
6347,139,'almost every aspect',almost every aspect,3
6348,139, 'version',version,1
6349,139, 'like',like,1
6350,139, 'hand',hand,1
6351,139,'`` first',first,1
6352,139,"'bright room """"'",bright room,2
6353,139, 'dont expect',dont expect,2
6354,139, 'use',use,1
6355,139, 'day',day,1
6356,139,'otherwise',otherwise,1
6357,139,'clean image',clean image,2
6358,139, 'crisp',crisp,1
6359,139,'manual focus dial work fine',manual focus dial work fine,5
6361,139,"'fine though """"'",fine though,2
6362,139, 'capsule ii',capsule ii,2
6363,139, 'auto focus',auto focus,2
6364,139, 'work',work,1
6365,139, 'think',think,1
6366,139, 'isnt',isnt,1
6367,139, 'good',good,1
6368,139,'stream netflix',stream netflix,2
6369,139, 'best part',best part,2
6370,139, 'amazon directly',amazon directly,2
6371,139, 'wifi',wifi,1
6372,139, 'watch',watch,1
6373,139, 'suitable',suitable,1
6374,139, 'speaker',speaker,1
6375,139, 'movie',movie,1
6376,139, 'loud',loud,1
6377,139, 'device',device,1
6378,139,'screen sharing',screen sharing,2
6379,139, 'tablet',tablet,1
6380,139, 'phone',phone,1
6381,139, 'chromecast',chromecast,1
6382,139,'portable',portable,1
6383,139,'quick meeting',quick meeting,2
6384,139, 'keep mine',keep mine,2
6385,139, 'battery life',battery life,2
6386,139, 'anker tripod',anker tripod,2
6387,139, 'anker case',anker case,2
6388,139, '4 hour',4 hour,2
6389,139, 'slide',slide,1
6390,139, 'side',side,1
6391,139, 'often',often,1
6392,139, 'connect',connect,1
6393,139, 'backpack',backpack,1
6394,139,'work fine',work fine,2
6395,139, 'blind pull',blind pull,2
6396,139, 'watch',watch,1
6397,139, 'projector',projector,1
6398,139, 'otherwise',otherwise,1
6399,139, 'needed',needed,1
6400,139, 'kid',kid,1
6401,139, 'charge',charge,1
6402,139, 'bedroom',bedroom,1
6403,139,'really enjoy',really enjoy,2
6404,139, 'tech',tech,1
6405,139, 'piece',piece,1
6406,139, 'note',note,1
6407,139,'regular capsule right',regular capsule right,3
6408,139, 'capsule ii left',capsule ii left,3
6409,139, 'operating system',operating system,2
6410,139, 'size',size,1
6411,139, 'picture',picture,1
6412,139, 'comparison',comparison,1
6413,140,'good picture',good picture,2
6414,140, 'darker room',darker room,2
6415,140, 'projector',projector,1
6416,140, 'night',night,1
6417,140, 'brightness',brightness,1
6418,140,'movie night',movie night,2
6419,140," 'great """"'",great,1
6420,140, 'use',use,1
6421,140, 'see',see,1
6422,140, 'hard',hard,1
6423,140, 'get',get,1
6424,140, 'daylight',daylight,1
6425,140, 'backyard',backyard,1
6427,140,'auto corrects',auto corrects,2
